13.800126 8.555479 7.091352e-10 -2.670662e-18
13.840127 8.575726 7.065510e-10 -1.999247e-18
13.880128 8.595998 7.042360e-10 -1.325936e-18
13.920129 8.616303 7.021916e-10 -6.514155e-19
13.960130 8.636650 7.004159e-10 1.723375e-20
14.000131 8.657043 6.989021e-10 6.717249e-19
14.040132 8.677492 6.976397e-10 1.298540e-18
14.080132 8.698005 6.966122e-10 1.881065e-18
14.120133 8.718588 6.958061e-10 2.413128e-18
14.160134 8.739247 6.951994e-10 2.908080e-18
14.200135 8.759990 6.947687e-10 3.321856e-18
14.240136 8.780820 6.944898e-10 3.672599e-18
14.280137 8.801744 6.943257e-10 3.953521e-18
14.320138 8.822763 6.942528e-10 4.137644e-18
14.360139 8.843883 6.942315e-10 4.239339e-18
14.400140 8.865102 6.942309e-10 4.263246e-18
14.440141 8.886424 6.942162e-10 4.188314e-18
14.480142 8.907848 6.941529e-10 4.035669e-18
14.520143 8.929373 6.940094e-10 3.794110e-18
14.560143 8.950994 6.937555e-10 3.484187e-18
14.600144 8.972711 6.933622e-10 3.094826e-18
14.640145 8.994518 6.928020e-10 2.659776e-18
14.680146 9.016412 6.920590e-10 2.162348e-18
14.720147 9.038384 6.911108e-10 1.606239e-18
14.760148 9.060431 6.899448e-10 1.041235e-18
14.800149 9.082544 6.885552e-10 4.312599e-19
14.840150 9.104716 6.869312e-10 -1.820038e-19
14.880151 9.126942 6.850690e-10 -8.031478e-19
14.920152 9.149211 6.829725e-10 -1.406700e-18
14.960153 9.171517 6.806459e-10 -2.007828e-18
15.000154 9.193851 6.780975e-10 -2.586272e-18
15.040154 9.216208 6.753354e-10 -3.139462e-18
15.080155 9.238576 6.723758e-10 -3.659625e-18
15.120156 9.260951 6.692301e-10 -4.147988e-18
15.160157 9.283327 6.659148e-10 -4.592863e-18
15.200158 9.305696 6.624459e-10 -4.998506e-18
15.240159 9.328053 6.588395e-10 -5.361610e-18
15.280160 9.350393 6.551129e-10 -5.685605e-18
15.320161 9.372712 6.512833e-10 -5.966623e-18
15.360162 9.395003 6.473671e-10 -6.206649e-18
15.400163 9.417265 6.433794e-10 -6.408529e-18
15.440164 9.439492 6.393357e-10 -6.575133e-18
15.480165 9.461682 6.352490e-10 -6.707661e-18
15.520165 9.483833 6.311327e-10 -6.808641e-18
15.560166 9.505944 6.269976e-10 -6.882801e-18
15.600167 9.528010 6.228552e-10 -6.931872e-18
15.640168 9.550033 6.187136e-10 -6.958118e-18
15.680169 9.572009 6.145815e-10 -6.964878e-18
15.720170 9.593939 6.104659e-10 -6.954941e-18
15.760171 9.615822 6.063725e-10 -6.930621e-18
15.800172 9.637656 6.023065e-10 -6.894602e-18
15.840173 9.659444 5.982715e-10 -6.848970e-18
15.880174 9.681183 5.942709e-10 -6.795543e-18
15.920175 9.702873 5.903076e-10 -6.736243e-18
15.960176 9.724516 5.863827e-10 -6.672625e-18
16.000175 9.746110 5.824979e-10 -6.606043e-18
16.040176 9.767657 5.786535e-10 -6.537628e-18
16.080177 9.789157 5.748501e-10 -6.468331e-18
16.120178 9.810609 5.710877e-10 -6.398894e-18
16.160179 9.832016 5.673656e-10 -6.329863e-18
16.200180 9.853374 5.636841e-10 -6.261616e-18
16.240181 9.874687 5.600421e-10 -6.194335e-18
16.280182 9.895954 5.564392e-10 -6.128044e-18
16.320183 9.917175 5.528747e-10 -6.062596e-18
16.360184 9.938353 5.493481e-10 -5.997689e-18
16.400185 9.959483 5.458595e-10 -5.932879e-18
